instance_id;x;y
10-Cube_1;-0.09136;-0.17079
10-Cube_2;-0.11705;-0.16442
10-Cube_3;-0.15571;-0.08355
10-Cube_4;-0.11705;-0.16442
10-Cube_5;-0.11705;-0.16442
10-Cube_6;-0.11705;-0.16442
10-Cube_7;-0.11705;-0.16442
Circle_0;-0.11705;-0.16442
Circle_1;-0.15571;-0.08355
Circle_2;-0.11705;-0.16442
Circle_3;-0.10988;-0.09151
Circle_4;-0.17763;-0.11323
Circle_5;-0.11705;-0.16442
Circle_6;-0.11705;-0.16442
Circle_7;-0.11705;-0.16442
Circle_8;-0.17356;-0.11646
Circle_9;-0.11705;-0.16442
Circle_10;0.03926;-0.10497
Circle_11;-0.11705;-0.16442
Circle_12;-0.11705;-0.16442
Circle_13;-0.05159;-0.04079
Circle_14;-0.11705;-0.16442
Circle_15;0.05037;-0.07494
Sphere_0;-0.04947;-0.1831
Sphere_1;-0.12931;-0.00067
Sphere_2;0.0707;-0.01246
Sphere_3;-0.07296;-0.18775
Sphere_4;0.02094;-0.15055
Sphere_5;-0.13686;0.00312
Sphere_6;-0.11705;-0.16442
Sphere_7;0.0338;-0.02381
Sphere_8;-0.07619;-0.01506
Sphere_9;-0.07071;-0.1112
Sphere_10;0.02134;0.1405
Sphere_11;0.00959;-0.00551
Sphere_12;0.11621;0.06039
Sphere_13;-0.06278;-0.15039
Sphere_14;-0.05194;-0.14552
Sphere_15;0.10098;0.06923
Urn_0;-0.01014;-0.07529
Urn_1;-0.04675;-0.05994
Urn_2;-0.08199;-0.01233
Urn_3;0.00428;-0.13578
Urn_4;-0.05416;-0.14444
Urn_5;-0.15571;-0.08355
Urn_6;-0.05194;-0.14552
Urn_7;-0.08989;-0.09188
Urn_8;-0.11705;-0.16442
Urn_9;-0.11705;-0.16442
Urn_10;-0.11705;-0.16442
Urn_11;-0.11705;-0.16442
Urn_12;-0.11705;-0.16442
Urn_13;-0.13887;-0.02134
Urn_14;-0.15728;-0.079
Urn_15;-0.10988;-0.09151
Urn_16;-0.11705;-0.16442
Urn_17;-0.11705;-0.16442
Urn_18;-0.11705;-0.16442
Urn_19;-0.11705;-0.16442
Urn_20;-0.17763;-0.11323
Urn_21;-0.04947;-0.1831
Urn_22;-0.11705;-0.16442
Urn_23;0.00112;-0.13652
Urn_24;-0.11705;-0.16442
Urn_25;-0.11705;-0.16442
Urn_26;-0.11705;-0.16442
Urn_27;-0.11705;-0.16442
Urn_28;-0.11705;-0.16442
Urn_29;-0.1086;0.03193
Urn_30;-0.11705;-0.16442
Urn_31;-0.00579;-0.1269
Urn_32;-0.11705;-0.16442
Urn_33;-0.11705;-0.16442
Urn_34;-0.11705;-0.16442
Urn_35;0.01998;-0.15066
Urn_36;-0.11705;-0.16442
Urn_37;0.01315;-0.15746
Urn_38;-0.07071;-0.1112
Urn_39;-0.10975;-0.08474
Urn_40;-0.11705;-0.16442
Urn_41;-0.06278;-0.15039
Urn_42;-0.11705;-0.16442
Urn_43;-0.11705;-0.16442
Urn_44;-0.1349;-0.15133
Urn_45;-0.11705;-0.16442
Urn_46;-0.11705;-0.16442
Urn_47;-0.11705;-0.16442
Mallows_0;-0.14599;0.05442
Mallows_1;-0.11705;-0.16442
Mallows_2;-0.12211;-0.02953
Mallows_3;-0.17763;-0.11323
